publication_type	publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	coverage_depth	coverage_notes	publisher_name	linking_issn
serial	Scripture Bulletin	0036-9780		1969-01	1	1	2009-07	39	2			pub_scripture-bulletin	fulltext		Catholic Biblical Association of Great Britain	0036-9780
serial	Scrutiny : a quarterly review	0141-4860		1936-06	5	1	1947-09	14	4			pub_scrutiny	fulltext		Bell and Company	0141-4860
serial	Sculpture Review 1951-2011	0747-5284		1970-03	19	1	2011-12	60	4			pub_sculpture-review	fulltext		National Sculpture Society	0747-5284
serial	SDM (Security Distributing and Marketing) 1975-2011	0049-0016		1975-01	5	1	2010-12	40	12			pub_sdm	fulltext		BNP Media	0049-0016
serial	Sea 1950-1993	0746-8601		1950-01	42	1	1993-12	85	12			pub_sea	fulltext		Duncan McIntosh, Company	0746-8601
serial	Sea Frontiers 1954-1996	0897-2249		1954-11	1	1	1996-03	42	1			pub_sea-frontiers	fulltext		Sea Frontiers, Inc.	0897-2249
serial	Sea Secrets 1973-1985	0037-0029		1973-01	17	1	1985-11	29	6			pub_sea-secrets	fulltext		International Oceanographic Foundation	0037-0029
serial	Sea Technology 1960-2014	0093-3651		1960-01	1	1	2015-12	56	12			pub_sea-technology	fulltext		Compass Publications, Inc.	0093-3651
serial	Search 1970-1997	0004-9549		1970-07	1	1	1997-11	28	10			pub_search	fulltext		Control Publications Pty Ltd	0004-9549
serial	Search: Agriculture	0362-2754		1915-03		5	1966-06		397			pub_search-agriculture	fulltext		New York State Agricultural Experiment Station	0362-2754
serial	Search and Seizure Bulletin 1975-2015	0037-0193		1975-01			2015-12	52	12			pub_search-and-seizure-bulletin	fulltext		Quinlan Publishing Company	0037-0193
serial	Search and Seizure Law Report 1995-1999	0095-1005		1995-01	22	1	1999-12	26	11			pub_search-and-seizure-law-report	fulltext			0095-1005
serial	Search Magazine 1979-1981	0037-0290		1978-12		141	1981-09		148			pub_search-magazine	fulltext		Palmer Publications	0037-0290
serial	Searcher 2002	1070-4795		2002-01	10	1	2002-11	10	10			pub_searcher	fulltext		Information Today, Inc.	1070-4795
serial	Sears Christmas Book	2476-2687		1933-01			1986-01					pub_sears-christmas-book	fulltext		Roebuck and Company	2476-2687
serial	Seattle 1995-1996	1081-4469		1995-02	4	1	1996-12	5	12			pub_seattle	fulltext		Adams Publishing of the Pacific Northwest	1081-4469
serial	SEB Experimental Biology Series	1946-4959		1989-01		38	1989-01		38			pub_seb-experimental-biology-series	fulltext		Society for Experimental Biology	1946-4959
serial	SEC Monthly Statistical Review 1942-1989	0272-7846		1942-07	1	1	1989-02	48	2			pub_sec-monthly-statistical-review	fulltext		Superintendent of Government Documents	0272-7846
serial	Sechaba 1974-1990	0037-0509		1974-01	8	1	1990-12	24	12			pub_sechaba	fulltext		Sechaba Publications	0037-0509
serial	The Second Century 1985-1992	0276-7899		1981-03	1	1	1992-12	9	4			pub_second-century	fulltext		Abilene Christian University	0276-7899
serial	Second Coming 1979	0048-9956		1970-12	1	1	1979-01	7	2			pub_second-coming	fulltext		Second Coming Press	0048-9956
serial	Second Language Research 1989-2008	0267-6583		1989-06	5	1	2008-10	24	4			pub_second-language-research	fulltext		Sage Publications Ltd.	0267-6583
serial	Second Line	0037-0576		1963-01	14	1-2	1970-05	23	none			pub_second-line	fulltext		New Orleans Jazz Club	0037-0576
serial	Second Messengers and Phosphoproteins	0895-7479		1975-01	1	3	1986-01	11	7			pub_second-messengers-and-phosphoproteins	fulltext		Dekker	0895-7479
serial	The Second Wave	0048-9980		1971-03	1	1	1971-06	1	2			pub_second-wave	fulltext		Second Wave	0048-9980
serial	Secondary Education Today 1972-2000	0160-6778		1972-09	14	1	1999-01	41	1			pub_secondary-education-today	fulltext		Michigan Association of Secondary School	0160-6778
serial	Secondary School Theatre Journal 1976-1984	0886-0157		1976-09	16	1	1983-06	22	3			pub_secondary-school-theatre-journal	fulltext		American Theatre Association Inc.	0886-0157
serial	The Secured Lender 1986-2007	0888-255X		1986-01	42	1	2007-11	63	6			pub_secured-lender	fulltext		Commercial Finance Association	0888-255X
serial	Securities Regulation Law Journal 1973-2003	0097-9554		1973-03	1	1	2003-12	31	4			pub_securities-regulation-law-journal	fulltext		Thomson West	0097-9554
serial	Security 1964-2015	0890-8826		1964-07	1	1	2014-12	51	12			pub_security	fulltext		BNP Media	0890-8826
serial	Security Dialogue 1981-2008	0967-0106		1981-01	12	4	2008-12	39	6			pub_security-dialogue	fulltext		Sage Publications Ltd	0967-0106
serial	Security Director's Digest 1995-1999	1079-1590		1995-01	1	1	1999-01	5	2			pub_security-directors-digest	fulltext		Washington Crime News Svcs	1079-1590
serial	Security Gazette 1958-1988	0049-0024		1958-11	1	1	1988-12					pub_security-gazette	fulltext		Security Gazette Limited	0049-0024
serial	Security Journal 1989-1998	0955-1662		1989-01	1	1	1998-12	11	2			pub_security-journal	fulltext		Palgrave Macmillan	0955-1662
serial	Security Letter 1975-2015	0363-4922		1975-01	5	1	2014-12	44	12			pub_security-letter	fulltext		Incorporated	0363-4922
serial	Security Management 1957-2007	0145-9406		1955-01	34	SUPPLEMENT	2007-12	51	12			pub_security-management	fulltext		ASIS International	0145-9406
serial	Security Systems Digest 1975-1987	0037-069X		1975-01	6	1	1987-08	18	18			pub_security-systems-digest	fulltext		Washington Crime News Service	0037-069X
serial	Sedimentary Geology 1967-2005	0037-0738		1967-01	1-50	CUMULATIVE INDEX	2005-12	182	1-4			pub_sedimentary-geology	fulltext		ELSEVIER LTD.	0037-0738
serial	Sedimentology 1980-2005	0037-0746		1980-02	27	1	2005-12	52	6			pub_sedimentology	fulltext		John Wiley & Sons, Inc.	0037-0746
serial	SEDOC : Serviço de Documentação	0036-1267		1977-12	10	107	2015-11	48	373			pub_sedoc-1968	fulltext		Editôra Vozes	0036-1267
serial	Seed Pathology and Microbiology	0959-9592		1990-01	1		1998-01	9				pub_seed-pathology-and-microbiology	fulltext		CAB International	0959-9592
serial	Seed Pathology News	0106-5297		1971-01		1	1998-12		27			pub_seed-pathology-news	fulltext		Danish Government Institute of Seed Pathology for Developing Countries	0106-5297
serial	Seed Science and Technology	0251-0952		1963-01	28	2	2000-01	28	3			pub_seed-science-and-technology	fulltext		International Seed Testing Association	0251-0952
serial	Seed Science Research	0960-2585		1992-03	2	1	2014-12	24	4			pub_seed-science-research	fulltext		Cambridge University Press	0960-2585
serial	Seed Technology	1096-0724		1987-01	11	2	2000-01	22	1			pub_seed-technology	fulltext		Association of Official Seed Analysts / Society of Commercial Seed Technologists	1096-0724
serial	Seed Testing International	1999-5229		1994-07		106	2021-04		161			pub_seed-testing-international	fulltext		International Seed Testing Association	1999-5229
serial	Seed World 1980-1995	0037-0797		1980-01	118	1	1995-12	133	13			pub_seed-world	fulltext			0037-0797
serial	Seedling Series: Short Story International	0732-5266		1981-01	1	1	1995-03	15	57			pub_seedling-series-short-story-international	fulltext		International Cultural Exchange	0732-5266
serial	Seems	0095-1730		1971-09		1	1988-01		23			pub_seems	fulltext		Karl Elder. Ed. & Pub.	0095-1730
serial	Sefarad	0037-0894		1941-01	1	1	1941-01	1	1			pub_sefarad	fulltext		Consejo Superior de Investigaciones Cientificas (C S I C) 01_serials-process.sh 1039816.IAILL.20220526.mrc 1039816.IAILL.20220526_all.mrc 1039816.IAILL.20220612.mrc 5gaps.txt ALL_20211205.jsonl ALL_20220116.jsonl ALL_20220128.jsonl ALL_20220217.jsonl ALL_20220221.jsonl ALL_20220301.jsonl ALL_20220307.jsonl ALL_20220320.jsonl ALL_20220418.jsonl ALL_20220510.jsonl ALL_20220516.jsonl ALL_20220526.jsonl ALL_20220612.jsonl ALL_20230727.jsonl ALL_20230824.jsonl ALL_20231115.jsonl ALL_20231115.jsonl.bak ALL_20240507.jsonl ALL_20240712.jsonl ALL_20250122.jsonl ALL_20250731.jsonl BOSTON_SCAN.tmp.jsonl GTU-OCLCs.tsv IA_Serials_20220510_test0001.mrc IA_Serials_20220510_test0002.mrc IA_Serials_20220516_test0001.mrc InternetArchive_Global_Serials_20230727.txt InternetArchive_Global_Serials_20230824.txt InternetArchive_Global_Serials_20231115.txt InternetArchive_Global_Serials_20231115.txt.bak InternetArchive_Global_Serials_20240507.txt InternetArchive_Global_Serials_20240712.txt InternetArchive_Global_Serials_20250122.txt InternetArchive_Serials_20211205.txt InternetArchive_Serials_20220116.txt InternetArchive_Serials_20220128.txt InternetArchive_Serials_20220217.txt InternetArchive_Serials_20220221.txt InternetArchive_Serials_20220301.txt InternetArchive_Serials_20220307.txt InternetArchive_Serials_20220320.txt InternetArchive_Serials_20220418.txt InternetArchive_Serials_20220510.txt InternetArchive_Serials_20220516.txt InternetArchive_Serials_20220526.txt InternetArchive_Serials_20220612.txt InternetArchive_Serials_KBART_20240712.zip InternetArchive_Serials_KBART_20250122.zip OCLC-record-matching-map.tsv OCN-already-present.tsv UHM-OCLCs-Sheet1.tsv allOCNs_20220127.tsv batch-check.sh check-these.tsv check-these_CHECKED_001.tsv check607.log check707.log check807.log check907.log count-identifers.sh exclude.lst gapcheck.py generate-serial-input.sh get-issues.sh homeideas.lst issn-wo-ocn.lst issn-wo-ocn.tsv last-issue-pre1950.tsv last-ocn-notmatch.tsv lhrgen.py multis-to-check.lst nogapcheck.log nogapcheck2.log nohup.out ocn-check.py ocn-remove-remaining.tsv ocn-to-remove.tsv serials_20211205.jsonl serials_20220116.jsonl serials_20220127_ORIG.jsonl serials_20220128.jsonl serials_20220217.jsonl serials_20220221.jsonl serials_20220301.jsonl serials_20220307.jsonl serials_20220320.jsonl serials_20220418.jsonl serials_20220510.jsonl serials_20220516.jsonl serials_20220526.jsonl serials_20220612.jsonl serials_20230727.jsonl serials_20230824.jsonl serials_20231115.jsonl serials_20240507.jsonl serials_20240712.jsonl serials_20250122.jsonl serials_20250731.jsonl setOCN.py test.tsv to-clean.lst wcat work Departamento de Publicaciones	0037-0894
serial	Seizième Siècle	1774-4466		1992-01	10		2004-01	22	2			pub_seizieme-siecle	fulltext		Librairie Droz S.A.	1774-4466
serial	Selbyana	0361-185X		1975-01	1	1	2018-01	32	1-2			pub_selbyana	fulltext		Marie Selby Botanical Gardens Inc.	0361-185X
serial	Selecciones Del Reader's Digest 1986-1996	0885-0496		1986-01	91	542	1996-12	112	673			pub_selecciones-del-readers-digest	fulltext		Reader's Digest Mexico S.A. de C.V.	0885-0496
serial	Selecoes Odontologicas 1970-1973	0049-0083		1970-09	1	1	1973-08	3	34			pub_selecoes-odontologicas	fulltext		Selecoes Odontologicas Editora	0049-0083
serial	Selected References on Environmental Quality as It Relates to Health 1973-1977	0049-0105		1973-01	3	1	1977-12	7	12			pub_selected-references-on-environmental-quality-health	fulltext		Superintendent of Government Documents	0049-0105
serial	Selected Water Resources Abstracts 1972-1991	0037-136X		1968-01	1	1	1991-12	24	12			pub_selected-water-resources-abstracts	fulltext		Superintendent of Government Documents	0037-136X
serial	Selection du Reader's Digest 1973-2001	0037-1378		1973-01	52	307	2001-12	109	654			pub_selection-du-readers-digest-ca	fulltext		Reader's Digest Association Ltd.	0037-1378
serial	Selection du Reader's Digest 1975-1997	0037-1386		1975-01	57	1	1997-12		610			pub_selection-du-readers-digest-fr	fulltext		Selection Du Readers' Digest	0037-1386
serial	Selective Electrode Reviews 1979-1992	0894-3923		1979-01	1		1992-12	14	2			pub_selective-electrode-reviews	fulltext		ELSEVIER LTD.	0894-3923
serial	Self 1979-2015	0149-0699		1979-01	1	1	2014-12	36	12			pub_self	fulltext		Condé Nast Publications, Inc.	0149-0699
serial	Self-Defense World 1975-1976	0098-8693		1975-01	1	1	1976-11	2	6			pub_self-defense-world	fulltext		Runners World Magazine	0098-8693
serial	Selling Direct 1974-1987	0738-4211		1974-01	63	1	1987-11	76	11			pub_selling-direct	fulltext		Penton Business Media, Inc.	0738-4211
serial	Sellowia	0375-1651		1949-06	1	1	2011-09		56-63			pub_sellowia	fulltext		Herbario Barbosa Rodrigues	0375-1651
serial	Semeia 1990-2002	0095-571X		1974-01		1	2002-01	90-91				pub_semeia	fulltext		Society of Biblical Literature	0095-571X
serial	Semiconductor International 1978-2004	0163-3767		1978-11	1	1	2004-12	27	SUPPLEMENT			pub_semiconductor-international	fulltext		a division of Reed Elsevier, Inc.	0163-3767
serial	Semiconductors	1063-7826		1967-07	1	1	1992-12	26	12			pub_semiconductors	fulltext		M A I K Nauka - Interperiodica	1063-7826
serial	Semigroup Forum 1970-2006	0037-1912		1977-01	14	1	2006-11	73	3			pub_semigroup-forum	fulltext		Springer Science & Business Media	0037-1912
serial	Seminar 1989-2004	0037-1939		1988-02	34	1	2004-11	40	4			pub_seminar-ca	fulltext		Canadian Association of University Teachers of German	0037-1939
serial	Seminarium	0582-6314		1987-01	27	1-2	2000-01	40	1-2			pub_seminarium	fulltext		Libreria Editrice Vaticana	0582-6314
serial	Seminars for Nurse Managers 1995-2002	1066-3851		1995-03	3	1	2002-12	10	4			pub_seminars-for-nurse-managers	fulltext		ELSEVIER LTD.	1066-3851
serial	Seminars in Arthritis and Rheumatism 1972-1974	0049-0172		1972-01	2	3	1974-06	3	4			pub_seminars-in-arthritis-and-rheumatism	fulltext			0049-0172
serial	Seminars in Cutaneous Medicine and Surgery 1982-1985	1085-5629		1982-03	1	1	1985-12	4	4			pub_seminars-in-cutaneous-medicine-and-surgery	fulltext		ELSEVIER LTD.	1085-5629
serial	Seminars in Hearing 1983-2006	0734-0451		1983-02	4	1	2006-11	27	4			pub_seminars-in-hearing	fulltext		Thieme Medical Publishers Inc.	0734-0451
serial	Seminars in Hematology 1972-1999	0037-1963		1972-01	9	1	1999-10	36	4, Supplement 8			pub_seminars-in-hematology	fulltext		ELSEVIER LTD.	0037-1963
serial	Seminars in Immunopathology 1981-1996	1863-2297		1981-01	4	1	1997-01	17	4			pub_seminars-in-immunopathology	fulltext		Springer Science & Business Media	1863-2297
serial	Seminars in Interventional Radiology 1994	0739-9529		1994-03	11	1	1994-12	11	4			pub_seminars-in-interventional-radiology	fulltext		Thieme Medical Publishers Inc.	0739-9529
serial	Seminars in Liver Disease 1981-2006	0272-8087		1981-02	1	1	2006-11	26	4			pub_seminars-in-liver-disease	fulltext		Thieme Medical Publishers Inc.	0272-8087
serial	Seminars in Nephrology 1997-2002	0270-9295		1997-01	17	1	2002-11	22	6			pub_seminars-in-nephrology	fulltext		ELSEVIER LTD.	0270-9295
serial	Seminars in Neurology 1989-2002	0271-8235		1989-03	9	1	2002-12	22	4			pub_seminars-in-neurology	fulltext		Thieme Medical Publishers Inc.	0271-8235
serial	Seminars in Nuclear Medicine	0001-2998		1972-01	2	1	1973-10	3	4			pub_seminars-in-nuclear-medicine	fulltext			0001-2998
serial	Seminars in Oncology 1992-2015	0093-7754		1992-02	19	1	2013-12	40	6			pub_seminars-in-oncology	fulltext		ELSEVIER LTD.	0093-7754
serial	Seminars in Oncology Nursing 1992-2015	0749-2081		1992-02	8	1	2012-11	28	4			pub_seminars-in-oncology-nursing	fulltext		ELSEVIER LTD.	0749-2081
serial	Seminars in Perinatology 1995-2015	0146-0005		1995-02	19	1	2014-12	38	8			pub_seminars-in-perinatology	fulltext		ELSEVIER LTD.	0146-0005
serial	Seminars in Reproductive Medicine 1986-2007	1526-8004		1986-02	4	1	2007-11	25	6			pub_seminars-in-reproductive-medicine	fulltext		Thieme Medical Publishers Inc.	1526-4564
serial	Seminars in Respiratory and Critical Care Medicine 1980-2006	1069-3424		1980-07	2	1	2006-12	27	6			pub_seminars-in-respiratory-and-critical-care-medicine	fulltext		Thieme Medical Publishers Inc.	1069-3424
serial	Seminars in Roentgenology	0037-198X		1972-01	7	1	1974-10	9	4			pub_seminars-in-roentgenology	fulltext			0037-198X
serial	Seminars in Speech and Language 1983-2007	0734-0478		1983-02	4	1	2007-11	28	4			pub_seminars-in-speech-and-language	fulltext		Thieme Medical Publishers Inc.	0734-0478
serial	Seminars in Thrombosis and Hemostasis 1978-2007	0094-6176		1978-06	5	1	2007-11	33	8			pub_seminars-in-thrombosis-and-hemostasis	fulltext		Thieme Medical Publishers Inc.	0094-6176
serial	Seminary Ridge Review 1998-2007	1526-0674		1998-09	1	1	2008-03	10	2			pub_seminary-ridge-review	fulltext		Lutheran Theological Seminary	1526-0674
serial	Semiotica	0037-1998		1977-01	21	1-2	1977-01	21	3-4			pub_semiotica	fulltext		De Gruyter Mouton	0037-1998
serial	Senckenberg Gesellschaft fuer Naturforschung. Abhandlungen	1868-0356		1966-01		509	1976-01		535			pub_senckenberg-gesellschaft-naturforschung-abhandlungen	fulltext		E. Schweizerbart'sche Verlagsbuchhandlung	1868-0356
serial	Senior Nurse 1986-1994	0265-9999		1986-01	4	1	1994-01	14	1			pub_senior-nurse	fulltext		RCN Publishing Company	0265-9999
serial	Sensors and Actuators 1985-1989	0250-6874		1981-03	1	1	1989-12	20	3			pub_sensors-and-actuators	fulltext		ELSEVIER LTD.	0250-6874
serial	Sensors and Actuators, Part A: Physical 1990-1997	0924-4247		1990-02	A21	1-3	1997-12	A63	3			pub_sensors-and-actuators-part-a-physical	fulltext		ELSEVIER LTD.	0924-4247
serial	Sensors and Actuators, Part B: Chemical 1990-2003	0925-4005		1990-01	B1	1-6	2004-09	B102	2			pub_sensors-and-actuators-part-b-chemical	fulltext		ELSEVIER LTD.	0925-4005
serial	Separation and Purification Reviews	1542-2119		1972-01	1	1	2007-01	36	3-4			pub_separation-and-purification-reviews	fulltext		Taylor & Francis Inc.	1542-2119
serial	Separation Science and Technology	0149-6395		1980-01	15	1	1987-01	22	8-10			pub_separation-science-and-technology	fulltext		Taylor & Francis Ltd.	0149-6395
serial	Separation science : an interdisciplinary journal of methods and underlying processes	0037-2366		1967-01	2	1	1981-07	16	6			pub_separation-science-interdisciplinary	fulltext		Marcel Dekker, Inc.	0037-2366
